Date,Time,Refund Expiration,Receipt,Item,Amount,Quantity,Txn Type,TID,Upsell From,Has Upsells,Line Item Type,Pmt,Currency,Commission Attribution,CC&#8225;,St.
06/16/2020,9:27:00,8/16/2020,WDRL6A6J,LBB1,10.66,1,Sale,,,,Original,VISA,USD,Hop,US,MD
06/16/2020,8:54:00,8/16/2020,YWX8U9JT,LBB1,10.66,1,Sale,,,,Original,VISA,USD,Hop,US,IL
06/16/2020,8:01:00,8/16/2020,GVQJA7YT,LBB1,10.66,1,Sale,,,,Original,VISA,USD,Hop,US,TX
06/16/2020,7:52:00,8/16/2020,KLX8U9HJ,LBB3,27,1,Sale,,,,Original,AMEX,USD,Hop,US,FL
06/16/2020,7:48:00,8/16/2020,GVQJA727,LBB3,26.84,1,Sale,,,,Original,VISA,USD,Hop,US,NY
06/16/2020,7:15:00,8/16/2020,YT3IVN9L-B002,LBHTEA1-N,77.83,1,Rebill,,,,Original,PYPL,USD,Hop,US,OR
06/16/2020,7:03:00,8/16/2020,4R4HABSY-B010,FBHSA17,21.24,1,Rebill,,,,Original,PYPL,USD,Hop,US,MD
06/16/2020,5:12:00,8/16/2020,H5QJA7G7,LBBEXTRA3,42.8,1,Sale,,H5QJA7C7,,Upsell,VISA,USD,Hop,US,IN
06/16/2020,5:11:00,8/16/2020,H5QJA7C7,LBB3,26.84,1,Sale,,,H5QJA7G7,Original,VISA,USD,Hop,US,IN
06/16/2020,4:23:00,8/16/2020,23396AZG-B005,LBHTEA1,77.58,1,Rebill,,,,Original,MSTR,USD,Hop,US,LA
06/16/2020,4:14:00,8/16/2020,Q2FIQN24-B006,FBHSA17,42.06,1,Rebill,,,,Original,MSTR,USD,Hop,US,IA
06/16/2020,4:10:00,8/16/2020,FC26U9WG-B008,LBHTEA1,77.41,1,Rebill,,,,Original,VISA,USD,Hop,US,NC
06/16/2020,3:58:00,8/16/2020,G7N3VAWN-B009,FBHSA17,42.06,1,Rebill,,,,Original,MSTR,USD,Hop,US,KS
06/16/2020,3:57:00,8/16/2020,YHYRU9ZJ-B005,LBHTEA1,77.28,1,Rebill,,,,Original,MSTR,USD,Hop,US,CA
06/17/2020,23:47:00,8/17/2020,NBR8U9JN,LBB3,26.81,1,Sale,,,,Original,VISA,USD,Hop,US,AZ
06/17/2020,20:39:00,8/17/2020,ZC8JA7S9,LBBEXTRA3,42.82,1,Sale,,ZC8JA7Y5,,Upsell,VISA,USD,Hop,US,TX
06/17/2020,20:34:00,8/17/2020,ZC8JA7Y5,LBB6,97.48,1,Sale,,,ZC8JA7S9,Original,VISA,USD,Hop,US,TX
06/17/2020,19:32:00,8/17/2020,ZC8JA7RM,LBB3,26.79,1,Sale,,,,Original,VISA,USD,Hop,US,CA
06/17/2020,18:35:00,8/17/2020,3B8JA7WT,LBB1,10.72,1,Sale,,,,Original,PYPL,USD,Hop,US,OR
06/17/2020,18:15:00,8/17/2020,73QIMNHK,LBB3,27,1,Sale,,,,Original,MSTR,USD,Hop,US,FL
06/17/2020,18:11:00,8/17/2020,73QIMNDT,LBBEXTRA3,42.76,1,Sale,,BFR8U9P9,,Upsell,VISA,USD,Hop,US,NM
06/17/2020,18:05:00,8/17/2020,J69L6A4C,LBBEXTRA3,42.8,1,Sale,,J69L6APT,,Upsell,MSTR,USD,Hop,US,AZ
06/17/2020,18:03:00,8/17/2020,J69L6APT,LBB1,10.65,1,Sale,,,J69L6A4C,Original,MSTR,USD,Hop,US,AZ
06/17/2020,18:01:00,8/17/2020,BFR8U9P9,LBB6,97.07,1,Sale,,,73QIMNDT,Original,VISA,USD,Hop,US,NM
06/17/2020,17:46:00,8/17/2020,BFR8U9NX,LBB3,26.84,1,Sale,,,,Original,VISA,USD,Hop,US,IN
06/17/2020,16:56:00,8/17/2020,NRR8U968,LBB3,26.82,1,Sale,,,,Original,VISA,USD,Hop,US,NY
06/17/2020,16:14:00,8/17/2020,LR8JA7GL,LBB1,10.66,1,Sale,,,,Original,VISA,USD,Hop,US,TX
06/17/2020,14:41:00,8/17/2020,VS8JA7TP,LBBEXTRA3,42.89,1,Sale,,VS8JA7NL,,Upsell,VISA,USD,Hop,US,LA
06/17/2020,14:39:00,8/17/2020,VS8JA7NL,LBB6,97.85,1,Sale,,,VS8JA7TP,Original,VISA,USD,Hop,US,LA
06/17/2020,13:49:00,8/17/2020,CCG8U9K4,IMMBOX,26.7,1,Sale-RB,,CCG8U9FK,,Upsell,VISA,USD,Hop,US,CA
06/17/2020,13:49:00,8/17/2020,YHRJA7C4,LBB3,26.84,1,Sale,,,,Original,VISA,USD,Hop,US,MS
06/17/2020,13:46:00,8/17/2020,CCG8U9SK,LBBEXTRA3,42.75,1,Sale,,CCG8U9FK,,Upsell,VISA,USD,Hop,US,CA
06/17/2020,13:44:00,8/17/2020,CCG8U9FK,LBB1,10.64,1,Sale,,,"CCG8U9SK,CCG8U9K4",Original,VISA,USD,Hop,US,CA
06/17/2020,13:42:00,8/17/2020,KT9L6AWT,LBB3,26.81,1,Sale,,,,Original,VISA,USD,Hop,US,AZ
06/17/2020,13:41:00,8/17/2020,CCG8U995,LBBEXTRA3,42.79,1,Sale,,CCG8U92D,,Upsell,MSTR,USD,Hop,US,OH
06/17/2020,13:37:00,8/17/2020,CCG8U92D,LBB6,97.28,1,Sale,,,CCG8U995,Original,MSTR,USD,Hop,US,OH
06/17/2020,13:10:00,8/17/2020,CCG8U98F,LBBEXTRA3,42.84,1,Sale,,CCG8U9MF,,Upsell,MSTR,USD,Hop,US,MA
06/17/2020,13:05:00,8/17/2020,CCG8U9MF,LBB3,26.86,1,Sale,,,CCG8U98F,Original,VISA,USD,Hop,US,MA
06/17/2020,12:28:00,8/17/2020,RPSL6A6X,LBB1,10.65,1,Sale,,,,Original,VISA,USD,Hop,US,CA
06/17/2020,11:51:00,8/17/2020,RMSL6A6Y,LBBEXTRA3,42.76,1,Sale,,RMSL6ARY,,Upsell,MSTR,USD,Hop,US,NY
06/17/2020,11:50:00,8/17/2020,RMSL6ARY,LBB3,26.82,1,Sale,,,RMSL6A6Y,Original,MSTR,USD,Hop,US,NY
06/17/2020,11:47:00,8/17/2020,5PFIMNZ3,LBBEXTRA3,42.75,1,Sale,,5PFIMNGG,,Upsell,AMEX,USD,Hop,US,NV
06/17/2020,11:43:00,8/17/2020,5PFIMNGG,LBB1,10.64,1,Sale,,,5PFIMNZ3,Original,AMEX,USD,Hop,US,NV
06/17/2020,11:24:00,8/17/2020,B3RJA7WC,LBB1,10.64,1,Sale,,,,Original,VISA,USD,Hop,US,CA
06/17/2020,11:23:00,8/17/2020,B3RJA72L,LBB6,97.18,1,Sale,,,,Original,PYPL,USD,Hop,US,CA
06/17/2020,10:24:00,8/17/2020,BTG8U9BB,LBB3,27,1,Sale,,,,Original,MSTR,USD,Hop,US,FL
06/17/2020,10:02:00,8/17/2020,BTG8U9CZ,LBBEXTRA3,42.79,1,Sale,,BTG8U96M,,Upsell,VISA,USD,Hop,US,CA
06/17/2020,9:31:00,8/17/2020,BTG8U96M,LBB6,97.18,1,Sale,,,BTG8U9CZ,Original,VISA,USD,Hop,US,CA
06/17/2020,9:18:00,8/17/2020,F4G8U9HL,LBB3,26.9,1,Sale,,,,Original,VISA,USD,Hop,US,LA
06/17/2020,9:14:00,8/17/2020,F4G8U9QS,LBB3,26.86,1,Sale,,,,Original,MSTR,USD,Hop,US,CT
06/17/2020,8:26:00,8/17/2020,F4G8U9ZX,LBB3,26.82,1,Sale,,,,Original,VISA,USD,Hop,US,CA
06/17/2020,8:18:00,8/17/2020,SHSL6AMT,LBB1,10.66,1,Sale,,,,Original,VISA,USD,Hop,US,TX
06/17/2020,6:38:00,8/17/2020,YMFIMN83,LBBEXTRA3,42.82,1,Sale,,YMFIMN63,,Upsell,DISC,USD,Hop,US,TX
06/17/2020,6:37:00,8/17/2020,YMFIMN63,LBB1,10.66,1,Sale,,,YMFIMN83,Original,DISC,USD,Hop,US,TX
06/17/2020,2:37:00,8/17/2020,7ZMJA772,LBB1,10.65,1,Sale,,,,Original,VISA,USD,Hop,US,CA
06/18/2020,22:39:00,8/18/2020,GGGIMNQ6,LBB3,26.85,1,Sale,,,,Original,MSTR,USD,Hop,US,NJ
06/18/2020,21:15:00,8/18/2020,GGGIMNSB,LBBEXTRA3,42.86,1,Sale,,GGGIMNNB,,Upsell,AMEX,USD,Hop,US,VA
06/18/2020,21:12:00,8/18/2020,GGGIMNNB,LBB3,26.88,1,Sale,,,GGGIMNSB,Original,AMEX,USD,Hop,US,VA
06/18/2020,20:52:00,8/18/2020,NXZL6AXT,LBBEXTRA3,42.8,1,Sale,,TWZL6AT3,,Upsell,PYPL,USD,Hop,US,MN
06/18/2020,20:51:00,8/18/2020,TWZL6AT3,LBB3,26.84,1,Sale,,,NXZL6AXT,Original,PYPL,USD,Hop,US,MN
06/18/2020,20:34:00,8/18/2020,TWZL6AGM,LBBEXTRA3,42.79,1,Sale,,TWZL6A6M,,Upsell,VISA,USD,Hop,US,CA
06/18/2020,20:33:00,8/18/2020,TWZL6A6M,LBB6,97.18,1,Sale,,,TWZL6AGM,Original,VISA,USD,Hop,US,CA
06/18/2020,20:27:00,8/18/2020,TWZL6ATY,LBB1,10.66,1,Sale,,,,Original,VISA,USD,Hop,US,TX
06/18/2020,20:01:00,8/18/2020,ZKGIMNDZ,FBHSA17,0,1,Sale-RB,,ZKGIMNQN,,Upsell,VISA,USD,Hop,US,SC
06/18/2020,19:57:00,8/18/2020,ZKGIMNYV,IMMBOX,26.7,1,Sale-RB,,ZKGIMNQN,,Upsell,VISA,USD,Hop,US,SC
06/18/2020,19:50:00,8/18/2020,ZKGIMNJN,LBBEXTRA3,42.81,1,Sale,,ZKGIMNQN,,Upsell,VISA,USD,Hop,US,SC
06/18/2020,19:48:00,8/18/2020,ZKGIMNQN,LBB3,26.84,1,Sale,,,"ZKGIMNJN,ZKGIMNYV,ZKGIMNDZ",Original,VISA,USD,Hop,US,SC
06/18/2020,19:18:00,8/18/2020,ZKGIMNY2,LBBEXTRA3,42.82,1,Sale,,ZKGIMN52,,Upsell,MSTR,USD,Hop,US,TX
06/18/2020,19:17:00,8/18/2020,ZKGIMN52,LBB1,10.66,1,Sale,,,ZKGIMNY2,Original,MSTR,USD,Hop,US,TX
06/18/2020,18:50:00,8/18/2020,PQKJA76Q,LBB1,10.72,1,Sale,,,,Original,AMEX,USD,Hop,US,MT
06/18/2020,17:49:00,8/18/2020,ZXFJA7PJ,LBBEXTRA3,42.74,1,Sale,,ZXFJA7QJ,,Upsell,MSTR,USD,Hop,US,WA
06/18/2020,17:47:00,8/18/2020,ZXFJA7QJ,LBB3,26.8,1,Sale,,,ZXFJA7PJ,Original,MSTR,USD,Hop,US,WA
06/18/2020,17:19:00,8/18/2020,ZXFJA7BR,FBHSA17,0,1,Sale-RB,,ZXFJA7CM,,Upsell,VISA,USD,Hop,US,CA
06/18/2020,17:18:00,8/18/2020,ZXFJA7HM,IMMBOX,26.7,1,Sale-RB,,ZXFJA7CM,,Upsell,VISA,USD,Hop,US,CA
06/18/2020,17:17:00,8/18/2020,ZXFJA7DM,LBBEXTRA3,42.78,1,Sale,,ZXFJA7CM,,Upsell,VISA,USD,Hop,US,CA
06/18/2020,17:16:00,8/18/2020,ZXFJA7CM,LBB6,97.08,1,Sale,,,"ZXFJA7DM,ZXFJA7HM,ZXFJA7BR",Original,VISA,USD,Hop,US,CA
06/18/2020,16:46:00,8/18/2020,CL38U9JC,LBB3,27,1,Sale,,,,Original,MSTR,USD,Hop,US,FL
06/18/2020,13:52:00,8/18/2020,R2XL6ARR,LBBEXTRA3,42.83,1,Sale,,4BXL6APN,,Upsell,PYPL,USD,Hop,US,MI
06/18/2020,13:47:00,8/18/2020,4BXL6APN,LBB3,26.86,1,Sale,,,R2XL6ARR,Original,PYPL,USD,Hop,US,MI
06/18/2020,12:58:00,8/18/2020,PNFJA76N,LBB3,26.86,1,Sale,,,,Original,PYPL,USD,Hop,US,MI
06/18/2020,11:25:00,8/18/2020,54XL6AWB,LBB3,26.86,1,Sale,,,,Original,DISC,USD,Hop,US,TX
06/18/2020,9:45:00,N/A,3Z38U9BM,LBB1,-10.63,1,Refund,,,,Original,MSTR,USD,Hop,US,CA
06/18/2020,9:44:00,N/A,3Z38U9MP,LBBEXTRA3,-42.74,1,Refund,,,,Original,MSTR,USD,Hop,US,CA
06/18/2020,9:03:00,8/18/2020,3Z38U9MP,LBBEXTRA3,42.74,1,Sale,,3Z38U9BM,,Upsell,MSTR,USD,Hop,US,CA
06/18/2020,9:01:00,8/18/2020,3Z38U9BM,LBB1,10.63,1,Sale,,,3Z38U9MP,Original,MSTR,USD,Hop,US,CA
06/18/2020,8:50:00,8/18/2020,SNLIMNRV,LBB3,27,1,Sale,,,,Original,VISA,USD,Hop,US,FL
06/18/2020,7:55:00,8/18/2020,QNTIS3N7-B010,FBHSA17,21.24,1,Rebill,,,,Original,PYPL,USD,Hop,US,CA
06/18/2020,7:47:00,8/18/2020,R338U9GY,LBB6,97.28,1,Sale,,,,Original,VISA,USD,Hop,US,UT
06/18/2020,7:44:00,8/18/2020,R338U97W,LBBEXTRA3,42.84,1,Sale,,R338U94W,,Upsell,VISA,USD,Hop,US,AL
06/18/2020,7:42:00,8/18/2020,R338U94W,LBB3,26.86,1,Sale,,,R338U97W,Original,VISA,USD,Hop,US,AL
06/18/2020,7:17:00,8/18/2020,T5CCA7ZS-B002,LBHTEA1-N,77.44,1,Rebill,,,,Original,PYPL,USD,Hop,US,IL
06/18/2020,6:59:00,8/18/2020,QLQFA74B-B005,LBHTEA1,77.27,1,Rebill,,,,Original,PYPL,USD,Hop,US,GA
06/18/2020,4:14:00,8/18/2020,MQVIVNW4-B002,LBHTEA1,77.3,1,Rebill,,,,Original,VISA,USD,Hop,US,NV
06/18/2020,4:04:00,8/18/2020,R2NRU9SM-B006,FBHSA17,42.06,1,Rebill,,,,Original,VISA,USD,Hop,US,CA
06/18/2020,4:00:00,8/18/2020,R5FCA78W-B002,LBHTEA1,77.4,1,Rebill,,,,Original,MSTR,USD,Hop,US,MN
06/18/2020,3:22:00,8/18/2020,T7QIMNRR,LBB3,26.8,1,Sale,,,,Original,AMEX,USD,Hop,US,NY
06/18/2020,1:58:00,8/18/2020,KQ9L6ADM,LBBEXTRA3,42.75,1,Sale,,KQ9L6AYM,,Upsell,MSTR,USD,Hop,US,KS
06/18/2020,1:56:00,8/18/2020,KQ9L6AYM,LBB1,10.64,1,Sale,,,KQ9L6ADM,Original,MSTR,USD,Hop,US,KS
06/18/2020,0:32:00,8/18/2020,9G8JA7TR,FBHSA17,0,1,Sale-RB,,9G8JA7CQ,,Upsell,VISA,USD,Hop,US,CA
06/18/2020,0:30:00,8/18/2020,9G8JA78R,IMMBOX,26.7,1,Sale-RB,,9G8JA7CQ,,Upsell,VISA,USD,Hop,US,CA
06/18/2020,0:27:00,8/18/2020,9G8JA79Q,LBBEXTRA3,42.79,1,Sale,,9G8JA7CQ,,Upsell,VISA,USD,Hop,US,CA
06/18/2020,0:19:00,8/18/2020,9G8JA7CQ,LBB6,97.18,1,Sale,,,"9G8JA79Q,9G8JA78R,9G8JA7TR",Original,VISA,USD,Hop,US,CA
06/19/2020,22:54:00,8/19/2020,MDVL6AK4,LBB1,10.66,1,Sale,,,,Original,PYPL,USD,Hop,US,TX
06/19/2020,21:57:00,8/19/2020,GCF8U9ST,LBB3,26.81,1,Sale,,,,Original,MSTR,USD,Hop,US,AR
06/19/2020,21:51:00,8/19/2020,PXBJA7LP,LBB3,26.82,1,Sale,,,,Original,VISA,USD,Hop,US,CA
06/19/2020,21:40:00,8/19/2020,PXBJA7Z7,LBB3,27,1,Sale,,,,Original,VISA,USD,Hop,US,OR
06/19/2020,19:34:00,8/19/2020,GSF8U9T4,LBBEXTRA3,42.84,1,Sale,,GSF8U9G4,,Upsell,PYPL,USD,Hop,US,MD
06/19/2020,19:32:00,8/19/2020,GSF8U9G4,LBB6,97.54,1,Sale,,,GSF8U9T4,Original,PYPL,USD,Hop,US,MD
06/19/2020,17:36:00,8/19/2020,V5BJA7WJ,LBB3,26.79,1,Sale,,,,Original,VISA,USD,Hop,US,CA
06/19/2020,16:19:00,8/19/2020,BW3IMNH4,LBB3,26.86,1,Sale,,,,Original,VISA,USD,Hop,US,PA
06/19/2020,14:39:00,8/19/2020,2CBJA739,LBB1,10.65,1,Sale,,,,Original,MSTR,USD,Hop,US,SC
06/19/2020,14:22:00,8/19/2020,48VL6ACL,LBB3,26.86,1,Sale,,,,Original,MSTR,USD,Hop,US,AZ
06/19/2020,12:30:00,8/19/2020,HNF8U94H,LBB6,97.85,1,Sale,,,,Original,VISA,USD,Hop,US,LA
06/19/2020,11:54:00,8/19/2020,HNF8U9WZ,LBBEXTRA3,42.79,1,Sale,,HNF8U9KZ,,Upsell,DISC,USD,Hop,US,AZ
06/19/2020,11:52:00,8/19/2020,HNF8U9KZ,LBB1,10.65,1,Sale,,,HNF8U9WZ,Original,DISC,USD,Hop,US,AZ
06/19/2020,11:49:00,8/19/2020,BL3IMNCY,LBB1,10.66,1,Sale,,,,Original,AMEX,USD,Hop,US,PA
06/19/2020,11:31:00,8/19/2020,ZXVL6A4B,LBBEXTRA3,43.02,1,Sale,,ZXVL6A85,,Upsell,PYPL,USD,Hop,US,FL
06/19/2020,11:27:00,8/19/2020,ZXVL6A85,LBB6,98.75,1,Sale,,,ZXVL6A4B,Original,PYPL,USD,Hop,US,FL
06/19/2020,10:40:00,8/19/2020,H8BJA7LF,LBB1,10.63,1,Sale,,,,Original,PYPL,USD,Hop,US,TN
06/19/2020,10:38:00,8/19/2020,BL3IMNFB,LBB1,10.72,1,Sale,,,,Original,MSTR,USD,Hop,US,FL
06/19/2020,10:38:00,8/19/2020,CMBJA7X4,LBB1,10.66,1,Sale,,,,Original,PYPL,USD,Hop,US,TX
06/19/2020,10:36:00,8/19/2020,BL3IMNZ2,LBB1,10.72,1,Sale,,,,Original,VISA,USD,Hop,US,FL
06/19/2020,10:27:00,8/19/2020,GWVL6A3F,LBB3,26.86,1,Sale,,,,Original,MSTR,USD,Hop,US,TX
06/19/2020,10:12:00,8/19/2020,7GF8U92G,LBB6,97.28,1,Sale,,,,Original,MSTR,USD,Hop,US,CA
06/19/2020,9:58:00,8/19/2020,GK3IMN2J,LBB3,26.81,1,Sale,,,,Original,MSTR,USD,Hop,US,MO
06/19/2020,9:09:00,8/19/2020,M6BJA78H,LBB3,26.86,1,Sale,,,,Original,VISA,USD,Hop,US,CT
06/19/2020,8:55:00,8/19/2020,RCVL6A5H,LBB3,26.84,1,Sale,,,,Original,VISA,USD,Hop,US,RI
06/19/2020,8:27:00,8/19/2020,D6F8U9V5,IMMBOX,26.7,1,Sale-RB,,D6F8U9FV,,Upsell,PYPL,USD,Hop,US,SC
06/19/2020,8:20:00,8/19/2020,D6F8U9N8,LBBEXTRA3,42.81,1,Sale,,D6F8U9FV,,Upsell,PYPL,USD,Hop,US,SC
06/19/2020,8:18:00,8/19/2020,D6F8U9FV,LBB3,26.84,1,Sale,,,"D6F8U9N8,D6F8U9V5",Original,PYPL,USD,Hop,US,SC
06/19/2020,8:08:00,8/19/2020,7T3IMNZF,LBB1,10.68,1,Sale,,,,Original,VISA,USD,Hop,US,LA
06/19/2020,8:04:00,8/19/2020,H3ZL6AX3,LBB1,10.65,1,Sale,,,,Original,VISA,USD,Hop,US,GA
06/19/2020,7:51:00,8/19/2020,ZSGIMN9P,LBB3,26.8,1,Sale,,,,Original,VISA,USD,Hop,US,NY
06/19/2020,7:51:00,8/19/2020,NXKJA7XG,LBB1,10.66,1,Sale,,,,Original,MSTR,USD,Hop,US,TX
06/19/2020,7:35:00,8/19/2020,ZSGIMNX6,LBB3,26.84,1,Sale,,,,Original,MSTR,USD,Hop,US,IN
06/19/2020,7:13:00,8/19/2020,ZSGIMNDN,LBBEXTRA3,42.8,1,Sale,,ZSGIMNVN,,Upsell,AMEX,USD,Hop,US,UT
06/19/2020,7:12:00,8/19/2020,ZSGIMNVN,LBB6,97.28,1,Sale,,,ZSGIMNDN,Original,AMEX,USD,Hop,US,UT
06/19/2020,6:58:00,8/19/2020,GYN8U96N,LBB3,27,1,Sale,,,,Original,MSTR,USD,Hop,US,FL
06/19/2020,6:53:00,8/19/2020,GYN8U9DG,LBB3,27,1,Sale,,,,Original,VISA,USD,Hop,US,FL
06/19/2020,5:54:00,N/A,G3KVU97V,rfnd-0004,-1,1,Charge,,,,Original,,,Hop,,
06/19/2020,5:54:00,N/A,G3KVU97V,417,0,1,Refund,hackvidalytics,,,Original,VISA,USD,Hop,US,NC
06/19/2020,5:11:00,8/19/2020,4BN8U9QC,LBB1,10.72,1,Sale,,,,Original,PYPL,USD,Hop,US,FL
06/19/2020,4:24:00,8/19/2020,BV9ITNG2-B008,LBHTEA1,77.36,1,Rebill,,,,Original,VISA,USD,Hop,US,AZ
06/19/2020,4:01:00,8/19/2020,6SWYUF39-B009,LBHTEA1,77.44,1,Rebill,,,,Original,VISA,USD,Hop,US,TX
06/19/2020,0:18:00,8/19/2020,XVN8U9W3,LBBEXTRA3,42.74,1,Sale,,XVN8U933,,Upsell,VISA,USD,Hop,US,CA
06/19/2020,0:13:00,8/19/2020,XVN8U933,LBB1,10.63,1,Sale,,,XVN8U9W3,Original,VISA,USD,Hop,US,CA
06/20/2020,21:27:00,8/20/2020,9KQ8U9LK,LBBEXTRA3,42.78,1,Sale,,9KQ8U9Z5,,Upsell,VISA,USD,Hop,US,OH
06/20/2020,21:19:00,8/20/2020,9KQ8U9Z5,LBB1,10.65,1,Sale,,,9KQ8U9LK,Original,VISA,USD,Hop,US,OH
06/20/2020,20:32:00,8/20/2020,F4JL6A9M,LBBEXTRA3,43.02,1,Sale,,F4JL6A5Y,,Upsell,VISA,USD,Hop,US,FL
06/20/2020,20:29:00,8/20/2020,F4JL6A5Y,LBB3,27,1,Sale,,,F4JL6A9M,Original,VISA,USD,Hop,US,FL
06/20/2020,20:09:00,N/A,6TVJ6AFP,rfnd-0004,-1,1,Charge,,,,Original,,,Hop,,
06/20/2020,20:09:00,N/A,6TVJ6AFP,lbhdtea3n,-128.26,1,Refund,,,,Original,MSTR,USD,Hop,US,AZ
06/20/2020,19:59:00,8/20/2020,LDLJA7BF,LBB3,27,1,Sale,,,,Original,AMEX,USD,Hop,US,AK
06/20/2020,19:31:00,8/20/2020,X8Q8U9GS,LBB1,10.66,1,Sale,,,,Original,VISA,USD,Hop,US,PA
06/20/2020,19:05:00,8/20/2020,F4JL6AVS,LBBEXTRA3,42.77,1,Sale,,F4JL6A8R,,Upsell,VISA,USD,Hop,US,MO
06/20/2020,18:57:00,8/20/2020,F4JL6A8R,LBB6,97.15,1,Sale,,,F4JL6AVS,Original,VISA,USD,Hop,US,MO
06/20/2020,18:02:00,8/20/2020,8VXIMN8X,LBB6,98.75,1,Sale,,,,Original,VISA,USD,Hop,US,FL
06/20/2020,17:30:00,8/20/2020,Z9Q8U9VH,LBB3,26.77,1,Sale,,,,Original,VISA,USD,Hop,US,AR
06/20/2020,15:57:00,8/20/2020,Q3XIMN6L,LBBEXTRA3,42.82,1,Sale,,Q3XIMNPQ,,Upsell,PYPL,USD,Hop,US,TX
06/20/2020,15:56:00,8/20/2020,Q3XIMNPQ,LBB3,26.86,1,Sale,,,Q3XIMN6L,Original,PYPL,USD,Hop,US,TX
06/20/2020,15:42:00,8/20/2020,TRQ8U99T,LBBEXTRA3,42.84,1,Sale,,TRQ8U93T,,Upsell,AMEX,USD,Hop,US,VA
06/20/2020,15:40:00,8/20/2020,TRQ8U93T,LBB3,26.86,1,Sale,,,TRQ8U99T,Original,AMEX,USD,Hop,US,VA
06/20/2020,14:37:00,8/20/2020,G8LJA7ZR,LBB1,10.63,1,Sale,,,,Original,VISA,USD,Hop,US,AZ
06/20/2020,14:05:00,8/20/2020,4FXIMN3Q,LBB1,10.66,1,Sale,,,,Original,VISA,USD,Hop,US,TX
06/20/2020,13:11:00,8/20/2020,WTJL6ASP,LBB3,26.86,1,Sale,,,,Original,VISA,USD,Hop,US,IL
06/20/2020,12:50:00,8/20/2020,WTJL6A6G,LBB1,10.72,1,Sale,,,,Original,VISA,USD,Hop,US,FL
06/20/2020,11:40:00,8/20/2020,QSNIMNYJ,FBHSA17,0,1,Sale-RB,,QSNIMNPN,,Upsell,MSTR,USD,Hop,US,CA
06/20/2020,11:34:00,8/20/2020,QSNIMN65,IMMBOX,26.7,1,Sale-RB,,QSNIMNPN,,Upsell,MSTR,USD,Hop,US,CA
06/20/2020,11:22:00,8/20/2020,QSNIMNBZ,LBBEXTRA3,42.76,1,Sale,,QSNIMNPN,,Upsell,MSTR,USD,Hop,US,CA
06/20/2020,11:15:00,8/20/2020,QSNIMNPN,LBB1,10.64,1,Sale,,,"QSNIMNBZ,QSNIMN65,QSNIMNYJ",Original,MSTR,USD,Hop,US,CA
06/20/2020,10:12:00,8/20/2020,Z47JA7J6,LBB6,97.01,1,Sale,,,,Original,VISA,USD,Hop,US,WA
06/20/2020,10:00:00,8/20/2020,ZW98U9YP,LBB6,97.48,1,Sale,,,,Original,MSTR,USD,Hop,US,TX
06/20/2020,9:52:00,8/20/2020,7PNIMNQL,LBB3,26.82,1,Sale,,,,Original,PYPL,USD,Hop,US,PA
06/20/2020,9:49:00,8/20/2020,WF6L6AB5,LBB6,97.54,1,Sale,,,,Original,VISA,USD,Hop,US,PA
06/20/2020,9:25:00,8/20/2020,CS98U9TK,LBB3,26.9,1,Sale,,,,Original,VISA,USD,Hop,US,LA
06/20/2020,8:40:00,8/20/2020,B75K6AQZ-B002,LBHTEA1-N,77.28,1,Rebill,,,,Original,PYPL,USD,Hop,US,CA
06/20/2020,8:25:00,8/20/2020,T9NIMNBS,LBB3,26.82,1,Sale,,,,Original,VISA,USD,Hop,US,WA
06/20/2020,8:03:00,8/20/2020,DG7JA776,LBB1,10.65,1,Sale,,,,Original,VISA,USD,Hop,US,MS
06/20/2020,7:44:00,8/20/2020,JFX4UFQ2-B015,FBHSA17,42.06,1,Rebill,,,,Original,PYPL,USD,Hop,US,DE
06/20/2020,7:36:00,8/20/2020,D498U9RC,LBB3,26.84,1,Sale,,,,Original,VISA,USD,Hop,US,NE
06/20/2020,6:02:00,8/20/2020,7D7JA77C,LBBEXTRA3,42.79,1,Sale,,7D7JA75L,,Upsell,VISA,USD,Hop,US,CA
06/20/2020,6:00:00,8/20/2020,7D7JA75L,LBB3,26.82,1,Sale,,,7D7JA77C,Original,VISA,USD,Hop,US,CA
06/20/2020,4:24:00,8/20/2020,7ZCHVAS2-B015,FBHSA17,42.06,1,Rebill,,,,Original,VISA,USD,Hop,US,CA
06/20/2020,4:18:00,8/20/2020,BNPFU9V5-B004,FBHSA17,41.78,1,Rebill,,,,Original,MSTR,USD,Hop,US,NM
06/20/2020,4:13:00,8/20/2020,S6BI63CM-B015,FBHSA17,42.06,1,Rebill,,,,Original,MSTR,USD,Hop,US,MD
06/20/2020,4:03:00,8/20/2020,7YW3VAHW-B010,FBHSA17,21.24,1,Rebill,,,,Original,DISC,USD,Hop,US,FL
06/20/2020,3:56:00,8/20/2020,VWCNU986-B004,LBHTEA1,77.83,1,Rebill,,,,Original,VISA,USD,Hop,US,FL
06/21/2020,16:08:00,8/21/2020,76V8U9V6,LBB3,26.85,1,Sale,,,,Original,MSTR,USD,Hop,US,NJ
06/21/2020,16:02:00,8/21/2020,KCZ8U9FC,LBB3,26.86,1,Sale,,,,Original,MSTR,USD,Hop,US,AZ
06/21/2020,15:01:00,8/21/2020,4NKL6AX2,LBB1,10.64,1,Sale,,,,Original,MSTR,USD,Hop,US,AZ
